"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"
"4:02:02::"	"∅"	"a"	"∅"	"treble"	"∅_∅"	"∅_a"	"a_treble"	"∅_∅_∅"	"∅_∅_a"	"∅_a_treble"	"a_treble_auto"	"ε"	"ε"	"ε"	"RB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"a"	"treble"	"auto"	"horn"	"tootley-toot-tootled"	"and"	"thumb"	"hopefully"	"i"	"see"	"emergent"	"in"	"windshield"	"flash"	"red"	"lip"	"streaming"	"silk"	"of"	"blonde"	"hair"	"and"	"ah"	"trembling"	"confusion"	"of"	"hope"	"apprehension"	"despair"	"the"	"leering"	"face"	"of"	"old"	"person"	"0"	"0"	
"4:02:02::"	"∅"	"the"	"∅"	"spanish"	"∅_∅"	"∅_the"	"the_spanish"	"∅_∅_∅"	"∅_∅_the"	"∅_the_spanish"	"the_spanish_become"	"ε"	"ε"	"ε"	"RB"	"DT"	"NN"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"spanish"	"become"	"an"	"english"	"in"	"which"	"only"	"one"	"word"	"emerge"	"with"	"clarity"	"and"	"precision"	"son_of_a_bitch"	"sometimes"	"hyphenated"	"by"	"vicious"	"jab"	"of"	"a"	"beer_bottle"	"into"	"person"	"quivering"	"rib"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:02::"	"∅"	"and"	"∅"	"not"	"∅_∅"	"∅_and"	"and_not"	"∅_∅_∅"	"∅_∅_and"	"∅_and_not"	"and_not_a"	"ε"	"ε"	"ε"	"RB"	"CC"	"RB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"not"	"a"	"second"	"too"	"soon"	"i"	"think_of"	"the"	"coin"	"in"	"my"	"pocket"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:02::"	","	"caught_up"	"be"	"in"	"be_,"	",_caught_up"	"caught_up_in"	"he_be_,"	"be_,_caught_up"	",_caught_up_in"	"caught_up_in_the"	"PRP"	"VB"	"ε"	"RB"	"JJ"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"here"	"be"	"suddenly"	"caught_up"	"in"	"the"	"delirium"	"of"	"a"	"war"	"in"	"the"	"spite"	"and"	"calumny"	"of"	"whig"	"and"	"tory"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:02::"	"and"	"for"	","	"no"	",_and"	"and_for"	"for_no"	"mortality_,_and"	",_and_for"	"and_for_no"	"for_no_reason"	"NN"	"ε"	"CC"	"RB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"time"	"play"	"an"	"essential"	"in"	"our"	"mortality"	"and"	"suddenly"	"for"	"no"	"reason"	"he"	"could"	"imagine"	"or"	"admit"	"the"	"image"	"of"	"person"	"laugh"	"fill"	"his"	"mind"	"so"	"desirable"	"so"	"lusty"	"so"	"full"	"of"	"nuance"	"of"	"pleasure"	"and"	"joy"	"0"	"0"	"0"	"0"	
"4:02:00::"	"heart"	"open"	"his"	"to"	"his_heart"	"heart_open"	"open_to"	"∅_his_heart"	"his_heart_open"	"heart_open_to"	"open_to_joy"	"ε"	"PRP$"	"NN"	"RB"	"VB"	"TO"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"heart"	"suddenly"	"open"	"to"	"joy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"∅"	"he"	"∅"	"think"	"∅_∅"	"∅_he"	"he_think"	"∅_∅_∅"	"∅_∅_he"	"∅_he_think"	"he_think_he"	"ε"	"ε"	"ε"	"RB"	"PRP"	"VB"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"think"	"he"	"might"	"weep"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"location"	"find"	"windy"	"the"	"windy_location"	"location_find"	"find_the"	"their_windy_location"	"windy_location_find"	"location_find_the"	"find_the_formula"	"PRP$"	"JJ"	"NNP"	"RB"	"VB"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"group"	"who"	"had"	"be"	"anemic"	"the"	"bat"	"in"	"their"	"windy"	"location"	"suddenly"	"find"	"the"	"formula"	"in"	"milwaukee"	"park"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"∅"	"he"	"∅"	"was"	"∅_∅"	"∅_he"	"he_was"	"∅_∅_∅"	"∅_∅_he"	"∅_he_was"	"he_was_interrupt"	"ε"	"ε"	"ε"	"RB"	"PRP"	"VBD"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"was"	"interrupt"	"in"	"his"	"daydream"	"by"	"a"	"warm"	"wetness"	"lap"	"against"	"his"	"chin"	"and"	"his"	"eye"	"open"	"wide"	"and"	"long"	"at"	"the"	"sight"	"of"	"a"	"goat"	"claret"	"tongue"	"feast"	"against"	"the"	"salt"	"taste"	"of"	"him"	"0"	
"4:02:00::"	"∅"	"she"	"∅"	"be"	"∅_∅"	"∅_she"	"she_be"	"∅_∅_∅"	"∅_∅_she"	"∅_she_be"	"she_be_very"	"ε"	"ε"	"ε"	"RB"	"PRP"	"VB"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"she"	"be"	"very"	"mysterious"	"and"	"dramatic"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"stage"	"begin"	"on"	"turn_into"	"on_stage"	"stage_begin"	"begin_turn_into"	"actor_on_stage"	"on_stage_begin"	"stage_begin_turn_into"	"begin_turn_into_a"	"NN"	"IN"	"NN"	"RB"	"VB"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"you"	"see"	"the"	"drama"	"called"	"rhinoceros"	"i"	"say"	"think_of"	"the"	"effect"	"it"	"would"	"on"	"an"	"audience"	"of"	"rhino"	"when"	"the"	"actor"	"on"	"stage"	"suddenly"	"begin"	"turn_into"	"a"	"rhinoceros"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"i"	"see"	","	"just"	",_i"	"i_see"	"see_just"	"cap_,_i"	",_i_see"	"i_see_just"	"see_just_over"	"NN"	"ε"	"PRP"	"RB"	"VB"	"RB"	"IN"	"hotel"	"doorman"	"come"	"thump"	"down"	"the"	"steps"	"carry"	"a"	"sawhorse"	"to"	"be"	"set_up"	"as"	"a"	"barricade"	"in_front_of"	"the"	"haberdashery_store"	"window"	"next"	"to"	"the"	"entranceway"	"and"	"as"	"i"	"watch"	"them"	"in"	"their"	"gaudy"	"red"	"coat"	"that"	"nearly"	"scrape"	"the"	"ground"	"their"	"golden"	"fringed"	"epaulet"	"and"	"spic"	"red"	"visored"	"cap"	"i"	"suddenly"	"see"	"over"	"their"	"shoulder"	"person"	"gracefully"	"make_one's_way"	"her"	"way"	"through"	"the"	"crowd"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
