"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"
"1:04:00::"	"a"	"proposition"	"just"	"with"	"just_a"	"a_proposition"	"proposition_with"	"be_just_a"	"just_a_proposition"	"a_proposition_with"	"proposition_with_me"	"VB"	"RB"	"DT"	"NN"	"NN"	"IN"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"exterminate"	"cow"	"thief"	"just"	"a"	"business"	"proposition"	"with"	"me"	"he"	"blandly"	"announce"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:01::"	"the"	"office"	"from"	","	"from_the"	"the_office"	"office_,"	"room_from_the"	"from_the_office"	"the_office_,"	"office_,_he"	"NN"	"IN"	"DT"	"NN"	"NN"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"now"	"as"	"he"	"pass"	"the"	"open"	"counter"	"divide"	"the"	"assembly"	"room"	"from"	"the"	"business"	"office"	"he"	"nod"	"and"	"say"	"good_night"	"to"	"the"	"station_keeper"	"and"	"his"	"clerk"	"not"	"stop"	"to"	"hear"	"the"	"day_watch"	"playback"	"of"	"his"	"chewing_out"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:02::"	"that"	"be"	"fact"	"slow"	"fact_that"	"that_be"	"be_slow"	"the_fact_that"	"fact_that_be"	"that_be_slow"	"be_slow_this"	"DT"	"NN"	"IN"	"NN"	"VB"	"JJ"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"aside"	"from"	"fact"	"that"	"business"	"be"	"slow"	"this"	"time_of_year"	"and"	"his"	"one"	"salesgirl"	"be"	"not"	"the"	"most"	"enterprising"	"person"	"have"	"no"	"worry"	"at_all"	"and"	"he"	"say"	"as"	"much"	"to"	"person"	"who"	"sit"	"across"	"from"	"him"	"in"	"civilian"	"clothes"	"on"	"a"	"jiffy-couch-a-bed"	"mauve"	"velour"	"nothing"	"down"	"special"	
"1:09:00::"	"their"	"."	"finish"	"∅"	"finish_their"	"their_."	"._∅"	"to_finish_their"	"finish_their_."	"their_._∅"	"._∅_∅"	"TO"	"VB"	"PRP$"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"after"	"spend"	"two"	"night"	"wednesday"	"and"	"thursday"	"in"	"location"	"the"	"again"	"head"	"for"	"the"	"location"	"to"	"finish"	"their"	"business"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:09:00::"	"main"	","	"'s"	"which"	"'s_main"	"main_,"	",_which"	"evening_'s_main"	"'s_main_,"	"main_,_which"	",_which_("	"NN"	"POS"	"JJ"	"NN"	"ε"	"WDT"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"however"	"well-chosen"	"and"	"cleverly"	"arrange"	"such"	"memorabilia"	"unfortunately"	"amount"	"to"	"more"	"an"	"interruption"	"than"	"an"	"auxiliary"	"to"	"the"	"evening"	"main"	"business"	"which"	"consider"	"the"	"talent"	"at_hand"	"should"	"probably"	"have"	"be"	"the"	"gathering"	"of"	"fresh"	"sample"	"of"	"the"	"chicago"	"style"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"his"	"be"	"what"	"."	"what_his"	"his_be"	"be_."	"find_out_what_his"	"what_his_be"	"his_be_."	"be_._∅"	"VB"	"WP"	"PRP$"	"NN"	"VB"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"never"	"find_out"	"what"	"his"	"business"	"be"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:02::"	"and"	"outlook"	"situation"	"."	"situation_and"	"and_outlook"	"outlook_."	"economic_situation_and"	"situation_and_outlook"	"and_outlook_."	"outlook_._∅"	"JJ"	"NN"	"CC"	"NN"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"group"	"obe"	"of"	"the"	"group"	"provide"	"basic"	"measure"	"of"	"the"	"national"	"economy"	"current"	"analysis"	"of"	"short-run"	"change"	"in"	"the"	"economic"	"situation"	"and"	"business"	"outlook"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:00::"	"small"	"management"	"to"	"and"	"to_small"	"small_management"	"management_and"	"relate_to_small"	"to_small_management"	"small_management_and"	"management_and_research"	"VB"	"VB"	"JJ"	"NN"	"NN"	"CC"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"group"	"sba"	"provide"	"guidance"	"and"	"advice"	"on"	"of"	"technical"	"information"	"relate"	"to"	"small"	"business"	"management"	"and"	"research"	"and"	"development"	"of"	"product"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:00::"	"small"	"pool"	","	","	",_small"	"small_pool"	"pool_,"	"manufacturer_,_small"	",_small_pool"	"small_pool_,"	"pool_,_wholesaler"	"NN"	"ε"	"JJ"	"NN"	"NN"	"ε"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"sba"	"loan"	"which"	"may"	"be"	"to"	"small"	"manufacturer"	"small"	"business"	"pool"	"wholesaler"	"retailer"	"service"	"establishment"	"and"	"small"	"business"	"when"	"financing"	"be"	"not"	"available"	"to"	"them"	"on"	"reasonable"	"term"	"be"	"to"	"finance"	"business"	"construction"	"conversion"	"or"	"expansion"	"the"	"purchase"	"of"	"equipment"	"facility"	"machinery"	"supply"	"or"	"material"	"or"	"to"	"supply"	"working_capital"	
"1:14:00::"	"small"	"("	"and"	"when"	"and_small"	"small_("	"(_when"	"establishment_and_small"	"and_small_("	"small_(_when"	"(_when_financing"	"NN"	"CC"	"JJ"	"NN"	"ε"	"WRB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"sba"	"loan"	"which"	"may"	"be"	"made"	"to"	"small"	"manufacturer"	"small"	"business"	"wholesaler"	"retailer"	"service"	"establishment"	"and"	"small"	"business"	"when"	"financing"	"be"	"not"	"available"	"to"	"them"	"on"	"reasonable"	"term"	"be"	"to"	"finance"	"business"	"construction"	"conversion"	"or"	"expansion"	"the"	"purchase"	"of"	"equipment"	"facility"	"machinery"	"supply"	"or"	"material"	"or"	"to"	"supply"	"working_capital"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:00::"	"finance"	"construction"	"to"	","	"to_finance"	"finance_construction"	"construction_,"	"be_to_finance"	"to_finance_construction"	"finance_construction_,"	"construction_,_conversion"	"VB"	"TO"	"VB"	"NN"	"NN"	"ε"	"NN"	"which"	"may"	"be"	"made"	"to"	"small"	"manufacturer"	"small"	"business"	"pool"	"wholesaler"	"retailer"	"service"	"establishment"	"and"	"small"	"business"	"when"	"financing"	"be"	"not"	"available"	"to"	"them"	"on"	"reasonable"	"term"	"be"	"to"	"finance"	"business"	"construction"	"or"	"expansion"	"the"	"purchase"	"of"	"equipment"	"facility"	"machinery"	"supply"	"or"	"material"	"or"	"to"	"supply"	"working_capital"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:00::"	"sba"	"loan"	"∅"	"be"	"∅_sba"	"sba_loan"	"loan_be"	"∅_∅_sba"	"∅_sba_loan"	"sba_loan_be"	"loan_be_of"	"ε"	"ε"	"NNP"	"NN"	"NN"	"VB"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"business"	"loan"	"be"	"of"	"two"	"type"	"participation_loan"	"and"	"direct_loan"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:00::"	"the"	"successfully"	"operate"	"and"	"operate_the"	"the_successfully"	"successfully_and"	"to_operate_the"	"operate_the_successfully"	"the_successfully_and"	"successfully_and_have"	"TO"	"VB"	"DT"	"NN"	"RB"	"CC"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"credit"	"requirement"	"stipulate"	"that"	"the"	"must"	"have"	"the"	"ability"	"to"	"operate"	"the"	"business"	"successfully"	"and"	"have"	"enough"	"capital"	"in"	"the"	"business"	"so"	"that"	"with"	"loan"	"assistance"	"from"	"the"	"sba"	"it"	"will"	"be"	"able"	"to"	"operate"	"on"	"a"	"sound"	"financial"	"basis"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:00::"	"the"	"so"	"in"	"that"	"in_the"	"the_so"	"so_that"	"capital_in_the"	"in_the_so"	"the_so_that"	"so_that_,"	"NN"	"IN"	"DT"	"NN"	"RB"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"credit"	"requirement"	"stipulate"	"that"	"the"	"applicant"	"must"	"have"	"the"	"to"	"operate"	"the"	"business"	"successfully"	"and"	"have"	"enough"	"capital"	"in"	"the"	"business"	"so"	"that"	"with"	"loan"	"assistance"	"from"	"the"	"sba"	"it"	"will"	"be"	"able"	"to"	"operate"	"on"	"a"	"sound"	"financial"	"basis"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:01::"	"farm"	"services"	"furnish"	","	"furnish_farm"	"farm_services"	"services_,"	"or_furnish_farm"	"furnish_farm_services"	"farm_services_,"	"services_,_and"	"CC"	"VB"	"NN"	"NN"	"NN"	"ε"	"CC"	"0"	"0"	"0"	"0"	"0"	"to"	"be"	"eligible"	"to"	"borrow"	"from"	"a"	"group"	"a"	"cooperative"	"must"	"be"	"an"	"association"	"in"	"which"	"farmer"	"act"	"together"	"in"	"process"	"and"	"market"	"farm"	"product"	"purchase"	"farm"	"or"	"furnish"	"farm"	"business"	"services"	"and"	"must"	"meet"	"the"	"requirement"	"set_forth"	"in"	"the"	"farm_credit_act_of_1933"	"as"	"amend"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"in"	"."	"still"	"∅"	"still_in"	"in_."	"._∅"	"be_still_in"	"still_in_."	"in_._∅"	"._∅_∅"	"VB"	"RB"	"IN"	"NN"	"ε"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"authorities"	"believe"	"that"	"many_of"	"the"	"doctor"	"fraud"	"these"	"false"	"health"	"gadget"	"be"	"still"	"in"	"business"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:09:00::"	"secret"	"of"	"some"	"his"	"some_secret"	"secret_of"	"of_his"	"on_some_secret"	"some_secret_of"	"secret_of_his"	"of_his_own"	"IN"	"DT"	"JJ"	"NN"	"IN"	"PRP$"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"had"	"been"	"ride"	"every"	"evening"	"on"	"some"	"secret"	"business"	"of"	"his"	"own"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:04:00::"	"his"	"worry"	"have"	","	"have_his"	"his_worry"	"worry_,"	"he_have_his"	"have_his_worry"	"his_worry_,"	"worry_,_and"	"PRP"	"VB"	"PRP$"	"NN"	"NN"	"ε"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"be"	"tired"	"have"	"his"	"business"	"worry"	"and"	"the"	"sight"	"of"	"his"	"wife"	"arrange"	"porkchop"	"in"	"the"	"broiler"	"only"	"seem"	"like"	"an"	"extension"	"of"	"a"	"boring"	"day"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"1:14:00::"	"his"	"``"	"and"	"two"	"and_his"	"his_``"	"``_two"	"himself_and_his"	"and_his_``"	"his_``_two"	"``_two_door"	"PRP"	"CC"	"PRP$"	"NN"	"ε"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"person"	"jeweler"	"and"	"watchmaker"	"become"	"the"	"town"	"first"	"telegrapher"	"in"	"dwelling"	"he"	"build"	"for"	"himself"	"and"	"his"	"business"	"two"	"door"	"north"	"of"	"the"	"location"	"or"	"one"	"door"	"north"	"of"	"the"	"group"	"manchester"	"vermont"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
