"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"
"5:00:00:new:00"	"comparatively"	"discovery"	"the"	"of"	"the_comparatively"	"comparatively_discovery"	"discovery_of"	"-_the_comparatively"	"the_comparatively_discovery"	"comparatively_discovery_of"	"discovery_of_the"	"ε"	"DT"	"RB"	"JJ"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"and"	"an"	"additional"	"factor"	"was"	"help"	"to"	"woman"	"more"	"sexually"	"self-assertive"	"the"	"comparatively"	"recent"	"discovery"	"of"	"the"	"true"	"depth"	"of"	"female"	"desire"	"and"	"response"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:past:00"	"in"	"decade"	"change"	"''"	"change_in"	"in_decade"	"decade_''"	"has_change_in"	"change_in_decade"	"in_decade_''"	"decade_''_."	"VBZ"	"VB"	"IN"	"JJ"	"NN"	"ε"	"ε"	"point_out"	"person"	"managing_editor"	"of"	"commonweal"	"catholic"	"run_roughshod"	"over"	"protestant"	"sensibility"	"in"	"this"	"matter"	"by"	"failure"	"to"	"consider"	"the"	"reasoning"	"behind"	"the"	"protestant"	"position"	"particularly"	"by"	"their"	"jibe"	"at"	"the"	"fact"	"that"	"protestant"	"opinion"	"on"	"birth_control"	"has"	"change"	"in"	"decade"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"in"	"year"	"privately"	","	"privately_in"	"in_year"	"year_,"	"express_privately_in"	"privately_in_year"	"in_year_,"	"year_,_in"	"VB"	"RB"	"IN"	"JJ"	"NN"	"ε"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"occur"	"to"	"me"	"that"	"you"	"might"	"be"	"in"	"some"	"thought"	"which"	"i"	"express"	"privately"	"in"	"recent"	"year"	"in"	"the"	"hope"	"of"	"clear_up"	"a"	"certain"	"confusion"	"in"	"the"	"public"	"mind"	"about"	"what"	"foreign_policy"	"be"	"all"	"about"	"and"	"what"	"it"	"mean"	"and"	"of"	"develop"	"a"	"certain"	"compassion"	"for"	"those"	"who"	"are"	"carry"	"such"	"responsibility"	"inside"	"government"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"in"	"event"	"part"	"."	"part_in"	"in_event"	"event_."	"'s_part_in"	"part_in_event"	"in_event_."	"event_._∅"	"POS"	"NN"	"IN"	"JJ"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"over"	"and"	"above"	"that"	"however"	"be"	"his"	"suspicion"	"of"	"person"	"part"	"in"	"recent"	"event"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:past:00"	"in"	"year"	"∅"	","	"∅_in"	"in_year"	"year_,"	"∅_∅_in"	"∅_in_year"	"in_year_,"	"year_,_we"	"ε"	"ε"	"IN"	"JJ"	"NN"	"ε"	"PRP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"recent"	"year"	"we"	"have"	"come"	"increasingly"	"to"	"recognize"	"that"	"idea"	"have"	"a"	"history"	"and"	"that"	"not"	"the"	"least"	"important"	"chapter"	"of"	"this"	"history"	"have"	"to"	"do"	"with"	"thematic"	"or"	"conceptual"	"aspect"	"of"	"literature"	"and"	"the"	"art"	"although"	"these"	"aspect"	"should"	"be"	"study"	"in_conjunction_with"	"the"	"history"	"of"	"philosophy"	"of"	"religion"	"and"	"of"	"the"	"science"	
"5:00:00:new:00"	"the"	"decision"	"by"	"in"	"by_the"	"the_decision"	"decision_in"	"chart_by_the"	"by_the_decision"	"the_decision_in"	"decision_in_wyatt_v._united_states"	"VB"	"IN"	"DT"	"JJ"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"by"	"make"	"inroad"	"in"	"the"	"name"	"of"	"law_enforcement"	"into"	"the"	"protection"	"which"	"congress"	"has"	"to"	"the"	"marriage"	"relationship"	"the"	"court"	"today"	"continue"	"in"	"the"	"path"	"chart"	"by"	"the"	"recent"	"decision"	"in"	"wyatt_v._united_states"	"where"	"the"	"court"	"hold"	"that"	"under_the_circumstances"	"of"	"that"	"case"	"a"	"wife"	"could"	"be"	"compel"	"to"	"testify"	"against"	"her"	"husband"	"over"	"her"	"objection"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"another"	"achievement"	"∅"	"be"	"∅_another"	"another_achievement"	"achievement_be"	"∅_∅_another"	"∅_another_achievement"	"another_achievement_be"	"achievement_be_the"	"ε"	"ε"	"JJ"	"JJ"	"NN"	"VB"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"recent"	"achievement"	"be"	"the"	"successful"	"development"	"of"	"a"	"method"	"for"	"the"	"complete"	"combustion"	"in"	"a"	"bomb_calorimeter"	"of"	"a"	"metal"	"in"	"fluorine"	"when"	"the"	"product"	"be"	"relatively"	"nonvolatile"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"a"	"british"	"in"	"movie"	"in_a"	"a_british"	"british_movie"	"dialogue_in_a"	"in_a_british"	"a_british_movie"	"british_movie_."	"NN"	"IN"	"DT"	"JJ"	"JJ"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"just"	"you"	"wait"	"advise"	"person"	"echo"	"dialogue"	"in"	"a"	"recent"	"british"	"movie"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:modern:00"	"in"	"year"	"rest_on"	"on"	"rest_on_in"	"in_year"	"year_on"	"has_rest_on_in"	"rest_on_in_year"	"in_year_on"	"year_on_his"	"VBZ"	"VB"	"VB"	"JJ"	"NN"	"IN"	"PRP$"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"whose"	"fame"	"rest_on"	"in"	"recent"	"year"	"on"	"his"	"skill"	"as"	"a"	"nightclub"	"monologist"	"prove"	"himself"	"very"	"much"	"at_home"	"in"	"musical_comedy"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:past:00"	"'s"	"primary_election"	"atlanta"	"produce"	"atlanta_'s"	"'s_primary_election"	"primary_election_produce"	"of_atlanta_'s"	"atlanta_'s_primary_election"	"'s_primary_election_produce"	"primary_election_produce_``"	"IN"	"NN"	"POS"	"JJ"	"NN"	"VB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"group"	"say"	"friday"	"investigation"	"of"	"atlanta"	"recent"	"primary_election"	"produce"	"no"	"evidence"	"that"	"any"	"irregularity"	"take_place"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"convincing"	"measurement"	"most"	"of"	"most_convincing"	"convincing_measurement"	"measurement_of"	"the_most_convincing"	"most_convincing_measurement"	"convincing_measurement_of"	"measurement_of_an"	"RB"	"RB"	"JJ"	"JJ"	"NN"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"convincing"	"recent"	"measurement"	"of"	"an"	"anaconda"	"was"	"make"	"in"	"eastern"	"location"	"by"	"person"	"a"	"petroleum_geologist"	"of"	"the"	"group"	"and"	"report"	"in"	"by"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"his"	"effort"	"upon"	"in"	"upon_his"	"his_effort"	"effort_in"	"judgment_upon_his"	"upon_his_effort"	"his_effort_in"	"effort_in_virginia"	"NN"	"IN"	"PRP$"	"JJ"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"resolve"	"that"	"his"	"wrong"	"bereavement"	"in"	"kansas"	"occasion"	"by"	"the"	"violence"	"and"	"brutality"	"of"	"those"	"who"	"be"	"intent_on"	"propagation"	"of"	"slavery"	"in"	"that"	"territory"	"call_for"	"a"	"charitable"	"judgment"	"upon"	"his"	"recent"	"effort"	"in"	"virginia"	"to"	"undermine"	"the"	"despotism"	"from"	"which"	"he"	"had"	"suffer"	"and"	"commend"	"his"	"family"	"to"	"the"	"special"	"sympathy"	"and"	"aid"	"of"	"all"	"who"	"pity"	"suffering"	"and"	"reverence"	"justice"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"more"	"depredation"	"of"	","	"of_more"	"more_depredation"	"depredation_,"	"press_of_more"	"of_more_depredation"	"more_depredation_,"	"depredation_,_permit"	"NN"	"IN"	"JJ"	"JJ"	"NN"	"ε"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as"	"you"	"doubtless"	"forget"	"the"	"in"	"the"	"press"	"of"	"more"	"recent"	"depredation"	"permit"	"me"	"to"	"recapitulate"	"them"	"briefly"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"more"	"year"	"in"	"."	"in_more"	"more_year"	"year_."	"united_states_in_more"	"in_more_year"	"more_year_."	"year_._∅"	"NN"	"IN"	"RB"	"JJ"	"NN"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"one"	"can"	"apply"	"these"	"fact"	"to"	"britain"	"the"	"late"	"eighteenth"	"and"	"nineteenth"	"century"	"as"	"she"	"spread"	"her"	"dominion"	"over"	"palm"	"pine"	"and"	"they"	"can"	"be"	"apply"	"again"	"to"	"the"	"united_states"	"in"	"more"	"recent"	"year"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"5:00:00:new:00"	"in"	"year"	"∅"	"gagwriter"	"∅_in"	"in_year"	"year_gagwriter"	"∅_∅_in"	"∅_in_year"	"in_year_gagwriter"	"year_gagwriter_have"	"ε"	"ε"	"IN"	"JJ"	"NN"	"NN"	"VBP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"recent"	"year"	"gagwriter"	"have"	"discover"	"this"	"brand"	"of"	"blunder"	"and"	"thus"	"the"	"misplaced"	"modifier"	"has"	"acquire"	"a"	"new"	"habitat"	"in"	"the"	"gag_line"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
