"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"
"4:02:00::"	"be"	"inorganic"	"which"	"and"	"which_be"	"be_inorganic"	"inorganic_and"	"material_which_be"	"which_be_inorganic"	"be_inorganic_and"	"inorganic_and_be"	"NN"	"WDT"	"VB"	"RB"	"JJ"	"CC"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"dirt"	"which"	"is"	"here"	"define"	"particulate"	"material"	"which"	"be"	"usually"	"inorganic"	"and"	"be"	"very"	"often"	"extremely"	"finely"	"divide"	"so"	"as"	"to"	"exhibit"	"colloidal"	"property"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"are"	"sorb"	"soil"	"onto"	"soil_are"	"are_sorb"	"sorb_onto"	"miscellaneous_soil_are"	"soil_are_sorb"	"are_sorb_onto"	"sorb_onto_the"	"JJ"	"NN"	"VBP"	"RB"	"VB"	"IN"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"grease"	"stain"	"and"	"soil"	"are"	"usually"	"sorb"	"onto"	"the"	"soiled"	"surface"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"garb"	"identify"	"black"	"me"	"black_garb"	"garb_identify"	"identify_me"	"and_black_garb"	"black_garb_identify"	"garb_identify_me"	"identify_me_in"	"CC"	"JJ"	"NN"	"RB"	"VB"	"PRP"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"since"	"the"	"protestant"	"clergy"	"for_the_most_part"	"wear"	"gray"	"or"	"some"	"variant"	"the"	"wholly"	"black"	"suit"	"my"	"roman_collar"	"and"	"black"	"garb"	"usually"	"identify"	"me"	"in"	"england"	"as"	"a"	"roman_catholic"	"cleric"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	","	"by"	"example"	"count"	"example_,"	",_by"	"by_count"	"the_example_,"	"example_,_by"	",_by_count"	"by_count_point"	"DT"	"NN"	"ε"	"RB"	"RB"	"VB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"chapter"	"and"	"we"	"answer"	"question"	"those"	"in"	"the"	"example"	"usually"	"by"	"count"	"point"	"in"	"a"	"sample"	"space"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	","	"well"	"here"	","	"here_,"	",_well"	"well_,"	"play_here_,"	"here_,_well"	",_well_,"	"well_,_but"	"NN"	"RB"	"ε"	"RB"	"RB"	"ε"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"has"	"direct"	"difficult"	"play"	"here"	"usually"	"well"	"but"	"with"	"just"	"a_bit"	"too"	"much"	"physical"	"movement"	"in"	"the"	"first"	"act"	"for"	"my"	"taste"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"it"	"is"	"where"	"the"	"where_it"	"it_is"	"is_the"	",_where_it"	"where_it_is"	"it_is_the"	"is_the_coach"	"ε"	"WRB"	"PRP"	"RB"	"VBZ"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"several"	"time"	"i"	"find"	"the"	"player"	"me"	"up"	"where"	"it"	"usually"	"is"	"the"	"coach"	"who"	"be"	"supposed"	"to"	"deliver"	"the"	"fight"	"talk"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	","	"a_trifle"	"these"	"smaller"	"these_,"	",_a_trifle"	"a_trifle_smaller"	"of_these_,"	"these_,_a_trifle"	",_a_trifle_smaller"	"a_trifle_smaller_than"	"IN"	"DT"	"ε"	"RB"	"RB"	"JJ"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"be"	"almost"	"certain"	"some"	"of"	"these"	"usually"	"a_trifle"	"smaller"	"than"	"the"	"honeybee"	"be"	"andrenas"	"or"	"mining_bee"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"and"	"in"	"room"	"a"	"room_and"	"and_in"	"in_a"	"his_room_and"	"room_and_in"	"and_in_a"	"in_a_trance"	"PRP$"	"NN"	"CC"	"RB"	"IN"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"this"	"continue"	"most"	"of"	"the"	"week"	"following"	"that"	"ill-starred"	"trip"	"church"	"during"	"which"	"period"	"person"	"stay"	"in"	"his"	"room"	"and"	"usually"	"in"	"a"	"trance"	"so"	"deep"	"that"	"person"	"would"	"have"	"pronounce"	"him"	"dead"	"had"	"he"	"not"	"see"	"it"	"before"	"0"	"0"	"0"	"0"	
"4:02:00::"	"be"	"dependent_on"	","	"his"	",_be"	"be_dependent_on"	"dependent_on_his"	"for_instance_,_be"	",_be_dependent_on"	"be_dependent_on_his"	"dependent_on_his_fondness"	"RB"	"ε"	"VB"	"RB"	"JJ"	"PRP$"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"outlook"	"for"	"the"	"for_instance"	"be"	"usually"	"dependent_on"	"his"	"fondness"	"for"	"local"	"history"	"or"	"for"	"the"	"picturesque"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"religion"	"exercise"	"∅"	"a"	"∅_religion"	"religion_exercise"	"exercise_a"	"∅_∅_religion"	"∅_religion_exercise"	"religion_exercise_a"	"exercise_a_stabilizing"	"ε"	"ε"	"NN"	"RB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"usually"	"exercise"	"a"	"stabilizing"	"conserving"	"function"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"4:02:00::"	"religion"	"act_as"	"∅"	"a"	"∅_religion"	"religion_act_as"	"act_as_a"	"∅_∅_religion"	"∅_religion_act_as"	"religion_act_as_a"	"act_as_a_powerful"	"ε"	"ε"	"NN"	"RB"	"VB"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"usually"	"act_as"	"a"	"powerful"	"aid"	"in"	"social_control"	"enforce"	"what"	"man"	"should"	"or"	"should"	"not"	"do"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
