"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"
"2:35:00::"	"have"	"for"	"i"	"some"	"i_have"	"have_for"	"for_some"	"tribute_i_have"	"i_have_for"	"have_for_some"	"for_some_simple"	"NN"	"PRP"	"VBP"	"VB"	"IN"	"DT"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"here"	"briefly"	"in_this"	"tribute"	"i"	"have"	"seek"	"for"	"some"	"simple"	"and"	"succinct"	"summation"	"that"	"would"	"define"	"the"	"immense"	"service"	"of_this"	"patriot"	"to"	"his"	"country"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"to"	"u._s."	"week"	"support"	"week_to"	"to_u._s."	"u._s._support"	"last_week_to"	"week_to_u._s."	"to_u._s._support"	"u._s._support_."	"JJ"	"NN"	"TO"	"VB"	"NNP"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"president"	"also"	"discuss"	"the"	"bizerte"	"deadlock"	"with"	"the"	"no."	"man"	"in"	"tunisian_government"	"defense_minister_bahi_ladgham"	"who"	"fly"	"to"	"washington"	"last"	"week"	"to"	"seek"	"u._s."	"support"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"are"	"more"	"who"	"foreign"	"who_are"	"are_more"	"more_foreign"	"nepal_who_are"	"who_are_more"	"are_more_foreign"	"more_foreign_aid"	"NNP"	"WP"	"VBP"	"VB"	"RBR"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"president"	"also"	"confer_with"	"emissaries"	"guatemala"	"and"	"nepal"	"who"	"are"	"seek"	"more"	"foreign"	"aid"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"organization"	"his"	"any"	"money"	"any_organization"	"organization_his"	"his_money"	"about_any_organization"	"any_organization_his"	"organization_his_money"	"his_money_and"	"IN"	"DT"	"NN"	"VB"	"PRP$"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"according"	"to"	"the"	"chicago_tribune_news_service"	"state_atty._gen._stanley_mosk"	"of"	"california"	"has"	"devise"	"a"	"series"	"questions"	"which"	"the"	"joiner"	"might"	"well"	"ask"	"about"	"any"	"organization"	"seek"	"his"	"money"	"and"	"his"	"name"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:41:00::"	"are"	"to"	"who"	"capitalize"	"who_are"	"are_to"	"to_capitalize"	"extremists_who_are"	"who_are_to"	"are_to_capitalize"	"to_capitalize_on"	"NNS"	"WP"	"VBP"	"VB"	"TO"	"VB"	"VB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"the"	"would-be"	"joiner"	"ask"	"these"	"questions"	"he"	"not"	"likely"	"to"	"be"	"dupe"	"by"	"extremists"	"who"	"are"	"seek"	"to"	"capitalize"	"on"	"the"	"confusions"	"and"	"the"	"patriotic"	"apprehensions"	"of"	"americans"	"in"	"a"	"troubled"	"time"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"to"	"a"	"decide"	"third"	"decide_to"	"to_a"	"a_third"	"had_decide_to"	"decide_to_a"	"to_a_third"	"a_third_term"	"VBD"	"VB"	"TO"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"resentment"	"well_up"	"yesterday"	"among"	"democratic"	"district"	"leaders"	"and"	"county"	"leaders"	"at"	"reports"	"that"	"mayor_wagner"	"had"	"decide"	"to"	"seek"	"a"	"third"	"term"	"with"	"paul_r._screvane"	"and"	"abraham_d._beame"	"as"	"running_mates"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"person"	"a"	"the"	"message"	"the_person"	"person_a"	"a_message"	"wherein_the_person"	"the_person_a"	"person_a_message"	"a_message_does"	"WRB"	"DT"	"NN"	"VB"	"DT"	"NN"	"VBZ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"separate"	"way"	"to"	"do"	"this"	"be"	"by"	"sittings"	"wherein"	"the"	"person"	"seek"	"a"	"message"	"does"	"not"	"himself"	"meet"	"with"	"the"	"medium"	"but"	"is"	"represent"	"by"	"a"	"substitute"	"the"	"proxy"	"sitter"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"shall"	"or"	"staff"	"receive"	"staff_shall"	"shall_or"	"or_receive"	"his_staff_shall"	"staff_shall_or"	"shall_or_receive"	"or_receive_instructions"	"PRP$"	"NN"	"MD"	"VB"	"CC"	"VB"	"NNS"	"0"	"0"	"0"	"the"	"integrity"	"of"	"the"	"office"	"not"	"merely"	"require"	"that"	"the"	"secretary_general"	"shall"	"be"	"as"	"the"	"charter"	"put"	"it"	"the"	"chief"	"administrative"	"officer"	"of"	"the"	"organization"	"but"	"neither"	"he"	"nor"	"his"	"staff"	"seek"	"or"	"receive"	"instructions"	"from"	"any"	"government"	"or"	"any"	"authority"	"external"	"to"	"the"	"organization"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"very_well"	"a"	"could"	"way"	"could_very_well"	"very_well_a"	"a_way"	"it_could_very_well"	"could_very_well_a"	"very_well_a_way"	"a_way_to"	"PRP"	"MD"	"RB"	"VB"	"DT"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"but"	"if"	"the"	"administration"	"should"	"find"	"it"	"does"	"not"	"need"	"the"	"million"	"for"	"a"	"grant-in-aid"	"a"	"not"	"unlikely"	"conclusion"	"it"	"could"	"very_well"	"seek"	"a"	"way"	"to"	"use"	"the"	"money"	"for"	"purposes"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"still"	"her"	"and"	"place"	"and_still"	"still_her"	"her_place"	"19_and_still"	"and_still_her"	"still_her_place"	"her_place_in"	"CD"	"CC"	"RB"	"VB"	"PRP$"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"by"	"this"	"time"	"diane"	"be"	"beguiling"	"lass"	"of"	"and"	"still"	"seek"	"her"	"place"	"in"	"the"	"world"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"anyone"	"a"	"how"	"in_public"	"how_anyone"	"anyone_a"	"a_in_public"	"understand_how_anyone"	"how_anyone_a"	"anyone_a_in_public"	"a_in_public_life"	"VB"	"WRB"	"NN"	"VB"	"DT"	"RB"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"i"	"find"	"it"	"hard"	"understand"	"how"	"anyone"	"seek"	"a"	"in_public"	"life"	"could"	"demonstrate"	"such"	"poor"	"judgment"	"and"	"bad"	"taste"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"will"	"self-protection"	"missiles"	"in"	"missiles_will"	"will_self-protection"	"self-protection_in"	"strategic_missiles_will"	"missiles_will_self-protection"	"will_self-protection_in"	"self-protection_in_mobility"	"JJ"	"NNS"	"MD"	"VB"	"NN"	"IN"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"because"	"of_this"	"it"	"would"	"appear"	"inevitable"	"that"	"increasing"	"percentage"	"of"	"strategic"	"missiles"	"will"	"seek"	"self-protection"	"in"	"mobility"	"at_least"	"until"	"missile"	"defenses"	"are"	"perfect"	"which"	"have"	"an"	"exceedingly"	"high"	"kill"	"probability"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"who"	"after"	"none"	"god"	"none_who"	"who_after"	"after_god"	"be_none_who"	"none_who_after"	"who_after_god"	"after_god_."	"VB"	"NN"	"WP"	"VB"	"IN"	"NNP"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"as_it_is"	"write"	"there"	"be"	"not_one"	"just"	"man"	"there"	"be"	"who"	"understand"	"there"	"be"	"none"	"who"	"seek"	"after"	"god"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"may"	"his"	"you"	"favor"	"you_may"	"may_his"	"his_favor"	",_you_may"	"you_may_his"	"may_his_favor"	"his_favor_,"	"ε"	"PRP"	"MD"	"VB"	"PRP$"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"on_the_other_hand"	"may"	"seek"	"his"	"favor"	"humble"	"yourself"	"before"	"him"	"and"	"beg"	"his"	"mercy"	"implore"	"his"	"forgiveness"	"forsake"	"your"	"sins"	"and"	"abandon"	"your"	"whole"	"life"	"to"	"him"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"to"	"additional"	"continue"	"revenue"	"continue_to"	"to_additional"	"additional_revenue"	"are_continue_to"	"continue_to_additional"	"to_additional_revenue"	"additional_revenue_of"	"VBP"	"VB"	"TO"	"VB"	"JJ"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"notwithstanding"	"state"	"aid"	"the"	"are"	"continue"	"to"	"seek"	"additional"	"revenue"	"of"	"their"	"own"	"by"	"strengthen"	"the"	"property_tax"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	","	"a"	"down"	"soft_spot"	"down_,"	",_a"	"a_soft_spot"	"pour_down_,"	"down_,_a"	",_a_soft_spot"	"a_soft_spot_."	"VB"	"VB"	"ε"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"enemy"	"reinforcement"	"pour"	"down"	"seek"	"a"	"soft_spot"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"we"	"them"	"and"	"everywhere"	"and_we"	"we_them"	"them_everywhere"	",_and_we"	"and_we_them"	"we_them_everywhere"	"them_everywhere_."	"ε"	"CC"	"PRP"	"VB"	"PRP"	"RB"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"idea"	"we"	"must"	"and"	"we"	"seek"	"them"	"everywhere"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"gaze"	"person"	"her"	"."	"her_gaze"	"gaze_person"	"person_."	"let_her_gaze"	"her_gaze_person"	"gaze_person_."	"person_._∅"	"VB"	"PRP$"	"NN"	"VB"	"NNP"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"even"	"as"	"she"	"call"	"to"	"child"	"person"	"let"	"her"	"gaze"	"seek"	"person"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:00::"	"be"	"."	"would"	"∅"	"would_be"	"be_."	"._∅"	"action_would_be"	"would_be_."	"be_._∅"	"._∅_∅"	"NN"	"MD"	"VB"	"VB"	"ε"	"ε"	"ε"	"sunday"	"night"	"there"	"be"	"research"	"being"	"do"	"on"	"whether"	"the"	"quickie"	"vote"	"on"	"the"	"increase"	"can"	"be"	"repeal"	"outright"	"or"	"whether"	"notice"	"would"	"have"	"to"	"first"	"be"	"give"	"that"	"reconsideration"	"of"	"the"	"action"	"be"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
